

Date	     Time	Stream	 GPU	Channels  Records   Samples		Bytes	Skip	Time (ms)

2024-09-24  22:23:59	  1	  1	  2	    1	    52324810752		 2	 1	41322.069
2024-09-24  22:25:39	  1	  1	  2	    1	    65390002176		 2	 1	51259.495
2024-09-26  21:46:31	  1	  1	  2	    1	    108140077056		 2	 1	83817.086
2024-09-26  22:21:14	  1	  1	  2	    1	    82842279936		 2	 1	64544.768
2024-09-27  16:50:51	  1	  1	  2	    1	    232483553280		 2	 1	178485.385
2024-09-27  17: 0:30	  1	  1	  2	    1	    204303728640		 2	 1	157022.800
2024-10-03  18:46:14	  1	  1	  2	    1	    314108977152		 2	 1	240626.138
2024-10-04  10:54:02	  1	  1	  2	    1	    3944567021568		 2	 1	3004726.031
2024-10-25  11: 9:05	  1	  1	  2	    1	    9574735872		 2	 1	22645.473
2024-10-25  11:14:42	  1	  1	  2	    1	    21807341568		 2	 1	32593.224
2024-10-25  12:25:18	  1	  1	  2	    1	    256180224		 2	 1	15021.820
2024-10-25  12:26:21	  1	  1	  2	    1	    32022528		 2	 1	9.528
2024-10-25  15: 5:09	  1	  1	  2	    1	    32022528		 2	 1	26019.190
2024-10-25  15:11:01	  1	  1	  2	    1	    32022528		 2	 1	9.469
2024-10-25  15:21:42	  1	  1	  2	    1	    32022528		 2	 1	9.513
2024-10-25  15:27:52	  1	  1	  2	    1	    96067584		 2	 1	9484.670
2024-10-25  15:29:34	  1	  1	  2	    1	    96067584		 2	 1	25810.475
2024-10-25  15:31:40	  1	  1	  2	    1	    64045056		 2	 1	16289.743
2024-10-25  16:28:05	  1	  1	  2	    1	    96067584		 2	 1	25486.416
2024-10-25  16:48:34	  1	  1	  2	    1	    96067584		 2	 1	10141.064
2024-10-25  17:18:20	  1	  1	  2	    1	    96067584		 2	 1	9604.501
2024-10-25  17:19:11	  1	  1	  2	    1	    96067584		 2	 1	9550.433
2024-10-25  21:20:17	  1	  1	  2	    1	    13257326592		 2	 1	10043.418
2024-10-25  21:23:56	  1	  1	  2	    1	    50243346432		 2	 1	38186.866
2024-10-25  22: 6:01	  1	  1	  2	    1	    704495616		 2	 1	43769.372
2024-10-25  22:37:09	  1	  1	  2	    1	    43742773248		 2	 1	33258.144
2024-11-05  17:18:12	  1	  1	  2	    1	    39739957248		 2	 1	30206.070
2024-11-05  21: 0:41	  1	  1	  2	    1	    123062575104		 2	 1	93645.286
2024-11-05  21:16:21	  1	  1	  2	    1	    218201505792		 2	 1	166057.310
2024-11-05  21:20:03	  1	  1	  2	    1	    219610497024		 2	 1	167125.323
2024-11-05  21:21:12	  1	  1	  2	    1	    78102945792		 2	 1	59412.890
2024-11-05  21:24:10	  1	  1	  2	    1	    123286732800		 2	 1	93812.903
2024-11-05  21:35:17	  1	  1	  2	    1	    66190565376		 2	 1	50329.990
2024-11-05  21:40:09	  1	  1	  2	    1	    64941686784		 2	 1	49394.682
2024-11-05  21:43:34	  1	  1	  2	    1	    145830592512		 2	 1	110971.406
2024-11-05  21:46:27	  1	  1	  2	    1	    92769263616		 2	 1	70572.198
2024-11-05  21:59:42	  1	  1	  2	    1	    67599556608		 2	 1	51417.582
2024-11-05  22: 1:40	  1	  1	  2	    1	    56968077312		 2	 1	43316.089
2024-11-06  14:49:10	  1	  1	  2	    1	    219258249216		 2	 1	166840.603
2024-11-06  14:58:23	  1	  1	  2	    1	    243435257856		 2	 1	185306.825
2024-11-06  15:26:59	  1	  1	  2	    1	    223901515776		 2	 1	170413.823
2024-11-06  15:41:08	  1	  1	  2	    1	    333610696704		 2	 1	253908.985
2024-11-06  15:47:18	  1	  1	  2	    1	    102343999488		 2	 1	77872.986
2024-11-06  15:55:15	  1	  1	  2	    1	    71634395136		 2	 1	54490.364
2024-11-06  15:59:44	  1	  1	  2	    1	    83418685440		 2	 1	63464.515
2024-11-06  16: 1:19	  1	  1	  2	    1	    115313123328		 2	 1	87743.521
2024-11-06  16:12:22	  1	  1	  2	    1	    37114109952		 2	 1	28209.041
2024-11-06  16:20:18	  1	  1	  2	    1	    30517469184		 2	 1	23189.451
2024-11-06  16:23:44	  1	  1	  2	    1	    235845918720		 2	 1	179511.870
2024-11-06  16:28:01	  1	  1	  2	    1	    25169707008		 2	 1	19122.376
2024-11-06  16:35:08	  1	  1	  2	    1	    441622683648		 2	 1	336261.936
2024-11-06  16:38:41	  1	  1	  2	    1	    44991651840		 2	 1	34199.668
2024-11-06  17: 2:39	  1	  1	  2	    1	    608396009472		 2	 1	463240.262
2024-11-06  17: 5:51	  1	  1	  2	    1	    55591108608		 2	 1	42273.150
2024-11-06  17: 6:53	  1	  1	  2	    1	    39739957248		 2	 1	30209.797
2024-11-06  17: 8:26	  1	  1	  2	    1	    101991751680		 2	 1	77610.433
2024-11-06  17:14:13	  1	  1	  2	    1	    245933015040		 2	 1	187250.278
2024-11-06  17:19:28	  1	  1	  2	    1	    91392294912		 2	 1	69550.465
2024-11-06  17:22:00	  1	  1	  2	    1	    176027836416		 2	 1	134007.212
2024-11-11  14:28:51	  1	  1	  2	    1	    123318755328		 2	 1	93856.244
2024-11-11  14:51:53	  1	  1	  2	    1	    224157696		 2	 1	4751.803
2024-11-11  15:21:40	  1	  1	  2	    1	    955840438272		 2	 1	727672.859
2024-11-11  15:33:03	  1	  1	  2	    1	    664659591168		 2	 1	505915.654
2024-11-11  15:36:55	  1	  1	  2	    1	    233988612096		 2	 1	178062.106
2024-11-11  15:51:38	  1	  1	  2	    1	    42269736960		 2	 1	32097.288
2024-11-11  15:52:08	  1	  1	  2	    1	    7941586944		 2	 1	5971.566
2024-11-11  16:22:02	  1	  1	  2	    1	    11912380416		 2	 1	9016.660
2024-11-11  16:23:18	  1	  1	  2	    1	    22543859712		 2	 1	17112.729
2024-11-11  16:27:18	  1	  1	  2	    1	    63564718080		 2	 1	48340.108
2024-11-11  16:56:53	  1	  1	  2	    1	    34392195072		 2	 1	26134.039
2024-11-11  16:59:32	  1	  1	  2	    1	    22511837184		 2	 1	17087.753
2024-11-11  17: 2:12	  1	  1	  2	    1	    47553454080		 2	 1	36120.898
2024-11-11  17:12:15	  1	  1	  2	    1	    39739957248		 2	 1	30185.831
2024-11-11  17:17:11	  1	  1	  2	    1	    34488262656		 2	 1	26185.687
2024-11-11  17:20:11	  1	  1	  2	    1	    33175339008		 2	 1	25187.291
2024-11-11  17:22:06	  1	  1	  2	    1	    14602272768		 2	 1	11040.382
2024-11-11  17:32:21	  1	  1	  2	    1	    76886089728		 2	 1	58460.363
2024-11-11  17:44:08	  1	  1	  2	    1	    17260142592		 2	 1	13061.261
2024-11-11  17:45:03	  1	  1	  2	    1	    11944402944		 2	 1	9021.761
2024-11-11  17:47:02	  1	  1	  2	    1	    5347762176		 2	 1	22880.307
2024-11-11  17:47:49	  1	  1	  2	    1	    3682590720		 2	 1	2733.180
2024-11-11  17:52:45	  1	  1	  2	    1	    11175862272		 2	 1	8398.136
2024-11-11  17:55:09	  1	  1	  2	    1	    20174192640		 2	 1	15289.504
2024-11-11  18: 0:30	  1	  1	  2	    1	    11528110080		 2	 1	8665.929
2024-11-11  18: 3:27	  1	  1	  2	    1	    11944402944		 2	 1	9025.845
2024-11-12  12:56:45	  1	  1	  2	    1	    11207884800		 2	 1	8463.994
2024-11-12  13: 1:00	  1	  1	  2	    1	    14218002432		 2	 1	10752.045
2024-11-12  14: 1:20	  1	  1	  2	    1	    1837452656640		 2	 1	1398596.615
2024-11-12  15:31:08	  1	  1	  2	    1	    14986543104		 2	 1	11333.199
2024-11-12  15:38:57	  1	  1	  2	    1	    14954520576		 2	 1	11318.333
2024-11-12  16:23:52	  1	  1	  2	    1	    25265774592		 2	 1	19164.839
2024-11-12  16:25:19	  1	  1	  2	    1	    38619168768		 2	 1	29330.835
2024-11-12  16:26:20	  1	  1	  2	    1	    4355063808		 2	 1	23172.222
2024-11-12  16:29:12	  1	  1	  2	    1	    7813496832		 2	 1	5879.281
2024-11-12  16:29:49	  1	  1	  2	    1	    8902262784		 2	 1	6702.588
2024-11-12  16:30:37	  1	  1	  2	    1	    19725877248		 2	 1	14950.164
2024-11-12  17: 3:47	  1	  1	  2	    1	    7429226496		 2	 1	5586.147
2024-11-12  17: 9:39	  1	  1	  2	    1	    27219148800		 2	 1	31595.526
2024-11-12  17:10:16	  1	  1	  2	    1	    15755083776		 2	 1	11921.994
2024-11-12  17:12:52	  1	  1	  2	    1	    5187649536		 2	 1	3880.340
2024-11-12  17:41:39	  1	  1	  2	    1	    158479491072		 2	 1	120582.514
2024-11-12  17:44:47	  1	  1	  2	    1	    22095544320		 2	 1	30353.936
2024-11-12  17:45:38	  1	  1	  2	    1	    48546152448		 2	 1	36870.212
2024-11-12  17:48:23	  1	  1	  2	    1	    25073639424		 2	 1	19019.253
2024-11-12  20:30:55	  1	  1	  2	    1	    258549891072		 2	 1	196765.213
2024-11-12  20:35:30	  1	  1	  2	    1	    144357556224		 2	 1	109808.715
2024-11-12  20:51:20	  1	  1	  2	    1	    167958159360		 2	 1	127780.000
2024-11-12  20:58:40	  1	  1	  2	    1	    86428803072		 2	 1	65716.546
2024-11-12  21: 2:11	  1	  1	  2	    1	    39836024832		 2	 1	30254.015
2024-11-12  21: 6:55	  1	  1	  2	    1	    198731808768		 2	 1	151195.037
2024-11-12  21:13:10	  1	  1	  2	    1	    74036084736		 2	 1	68056.871
2024-11-12  21:15:50	  1	  1	  2	    1	    120949088256		 2	 1	91994.849
2024-11-12  21:20:40	  1	  1	  2	    1	    9190465536		 2	 1	17517.417
2024-11-12  21:21:46	  1	  1	  2	    1	    25618022400		 2	 1	19434.948
2024-11-12  21:29:47	  1	  1	  2	    1	    3874725888		 2	 1	2880.623
2024-11-12  21:34:24	  1	  1	  2	    1	    32823091200		 2	 1	24919.434
2024-11-12  21:34:47	  1	  1	  2	    1	    3042140160		 2	 1	2241.474
2024-11-12  21:37:22	  1	  1	  2	    1	    14474182656		 2	 1	10950.481
2024-11-12  21:40:41	  1	  1	  2	    1	    80504635392		 2	 1	61214.279
2024-11-12  21:41:58	  1	  1	  2	    1	    38138830848		 2	 1	28963.940
2024-11-12  21:44:49	  1	  1	  2	    1	    13225304064		 2	 1	9995.686
2024-11-12  21:58:17	  1	  1	  2	    1	    28019712000		 2	 1	21269.143
2024-11-12  22:13:26	  1	  1	  2	    1	    42397827072		 2	 1	32210.750
2024-11-12  22:17:00	  1	  1	  2	    1	    71057989632		 2	 1	54043.655
2024-11-12  22:21:25	  1	  1	  2	    1	    58409091072		 2	 1	44400.016
2024-11-12  22:28:36	  1	  1	  2	    1	    38330966016		 2	 1	29113.651
2024-11-13  16:43:40	  1	  1	  2	    1	    22031499264		 2	 1	16701.492
2024-11-13  16:45:31	  1	  1	  2	    1	    73651814400		 2	 1	56007.071
2024-11-13  16:46:47	  1	  1	  2	    1	    66030452736		 2	 1	50200.390
2024-11-13  16:48:02	  1	  1	  2	    1	    37434335232		 2	 1	36981.007
2024-11-13  16:49:12	  1	  1	  2	    1	    6628663296		 2	 1	4975.901
2024-11-13  16:53:36	  1	  1	  2	    1	    79447891968		 2	 1	96658.059
2024-11-13  16:58:08	  1	  1	  2	    1	    21455093760		 2	 1	16265.739
2024-11-13  16:58:43	  1	  1	  2	    1	    19597787136		 2	 1	14850.976
2024-11-13  16:59:49	  1	  1	  2	    1	    56007401472		 2	 1	42571.925
2024-11-13  17: 4:00	  1	  1	  2	    1	    8197767168		 2	 1	6170.493
2024-11-13  17:23:02	  1	  1	  2	    1	    48802332672		 2	 1	37089.184
2024-11-13  20: 5:03	  1	  1	  2	    1	    64333258752		 2	 1	48912.027
2024-11-13  20: 8:53	  1	  1	  2	    1	    229953773568		 2	 1	175027.959
2024-11-13  20:15:54	  1	  1	  2	    1	    104169283584		 2	 1	79234.601
2024-11-13  20:48:00	  1	  1	  2	    1	    64045056		 2	 1	88.497
2024-11-13  20:48:29	  1	  1	  2	    1	    64045056		 2	 1	88.612
2024-11-13  20:51:07	  1	  1	  2	    1	    67311353856		 2	 1	51178.281
2024-11-13  20:52:09	  1	  1	  2	    1	    10471366656		 2	 1	7901.761
2024-11-13  21: 5:58	  1	  1	  2	    1	    57320325120		 2	 1	43573.896
2024-11-13  22:34:45	  1	  1	  2	    1	    25009594368		 2	 1	18971.293
2024-11-13  22:38:38	  1	  1	  2	    1	    15947218944		 2	 1	12071.538
2024-11-13  23: 1:50	  1	  1	  2	    1	    13385416704		 2	 1	10114.849
2024-11-13  23: 6:19	  1	  1	  2	    1	    14089912320		 2	 1	10681.628
2024-11-13  23:42:47	  1	  1	  2	    1	    19853967360		 2	 1	15064.647
2024-11-13  23:45:08	  1	  1	  2	    1	    38362988544		 2	 1	29153.829
2024-11-13  23:49:19	  1	  1	  2	    1	    47521431552		 2	 1	36125.097
2024-11-13  23:50:55	  1	  1	  2	    1	    31702302720		 2	 1	24080.790
2024-11-13  23:55:12	  1	  1	  2	    1	    18476998656		 2	 1	14015.401
2024-11-13  23:56:50	  1	  1	  2	    1	    32983203840		 2	 1	25056.087
2024-11-14   0: 0:37	  1	  1	  2	    1	    51460202496		 2	 1	39119.523
2024-11-14   0: 6:30	  1	  1	  2	    1	    92577128448		 2	 1	70413.058
2024-11-14   0: 7:17	  1	  1	  2	    1	    15883173888		 2	 1	12040.913
2024-11-14   0: 9:47	  1	  1	  2	    1	    25425887232		 2	 1	19311.636
2024-11-14   0:11:49	  1	  1	  2	    1	    35705118720		 2	 1	27137.491
2024-11-14   0:12:23	  1	  1	  2	    1	    1344946176		 2	 1	978.064
2024-11-14   0:25:13	  1	  1	  2	    1	    1344946176		 2	 1	978.723
2024-11-14   0:26:23	  1	  1	  2	    1	    40220295168		 2	 1	30575.935
2024-11-14   0:27:20	  1	  1	  2	    1	    13257326592		 2	 1	10044.250
2024-11-14   0:28:39	  1	  1	  2	    1	    6628663296		 2	 1	5000.516
2024-11-14   0:29:44	  1	  1	  2	    1	    13225304064		 2	 1	10022.082
